,budget,popularity,runtime,spoken_languages,revenue,collectionYN,EnYN,DirectorRev
2263,50000000,9.092925,89.0,1,160602194,0,1,63945578.0
2264,0,9.046750999999999,122.0,1,794452,0,0,0.0
2265,0,9.961184,85.0,1,59700000,0,1,101850986.0
2266,0,5.439941999999999,114.0,2,27734391,0,1,8758350.0
2267,70000000,7.739633,134.0,1,154937680,0,1,253062514.0
2268,150000000,7.739903999999999,99.0,1,301000000,1,1,263564144.0
2269,0,0.9757020000000001,98.0,2,28460702,0,1,36762657.0
2270,40000000,8.142089,123.0,2,129540499,0,1,125400613.0
2271,12000000,11.213913,123.0,1,87100449,0,1,111786598.0
2272,2500000,12.525758,89.0,1,52604,1,1,0.0
2273,60000000,7.667874,101.0,1,95673607,0,1,46473431.0
2274,2300000,1.9700540000000002,155.0,1,11100000,0,1,0.0
2275,25000000,7.857078,119.0,1,92991835,0,1,151474379.0
2276,13000000,1.2968620000000002,91.0,1,9789900,0,1,18346416.0
2277,0,5.9852360000000004,97.0,1,6086508,1,1,0.0
2278,4000000,10.936827000000001,104.0,1,9304609,0,1,0.0
2279,0,5.019486,129.0,1,494506,0,1,0.0
2280,8000000,5.000657,129.0,1,18124262,0,1,8350631.0
2281,0,10.134408,120.0,1,25893810,0,1,26415594.0
2282,0,8.283863,115.0,1,21700000,0,1,13928274.0
2283,90000000,12.980624,94.0,1,886686817,1,1,438494195.0
2284,30000000,6.793972,109.0,2,95714875,0,1,50004150.0
2285,0,6.228255,87.0,1,20000000,1,0,74959508.0
2286,7500000,0.494047,155.0,1,10000000,0,0,0.0
2287,5500000,10.517835,130.0,2,141195658,1,1,23077839.0
2288,5000000,4.281103,129.0,1,7338987,1,0,0.0
2289,0,4.556825,90.0,1,694438,0,1,0.0
2290,35000000,9.576744999999999,88.0,2,147934180,1,1,66034866.0
2291,0,5.752416,115.0,4,248392,0,0,0.0
2292,60000000,15.904834,133.0,3,204594016,0,1,68866263.0
2293,80000000,8.772188,117.0,1,309492681,0,1,130325538.0
2294,18000000,6.108646,111.0,1,20275812,0,1,55124636.0
2295,0,9.916094000000001,110.0,1,688510,0,1,9248873.0
2296,60000000,6.710215,109.0,1,37000000,0,1,121189126.0
2297,60000000,10.776138000000001,101.0,2,170268750,0,1,317921739.0
2298,47000000,5.507082,125.0,1,15691192,0,1,43201730.0
2299,37000000,13.081203,125.0,1,154026136,0,1,87168220.0
2300,4000000,14.171675,111.0,1,65046687,0,1,0.0
2301,0,1.132307,99.0,1,1884814,0,1,0.0
2302,16000000,5.857368,91.0,1,4409328,0,1,0.0
2303,32000000,7.177649000000001,129.0,1,48814909,0,1,0.0
2304,20000000,6.312206,90.0,1,18599102,0,1,125837312.0
2305,60000000,11.970205,123.0,2,223664608,1,1,25823023.0
2306,65000000,5.6277870000000005,93.0,2,44806783,0,1,0.0
2307,3400000,0.40319,112.0,1,660537,0,1,0.0
2308,0,5.916187,122.0,1,61801971,0,1,74855066.0
2309,0,10.597116,98.0,2,23202734,0,1,0.0
2310,2500000,11.898793,99.0,2,6341684,0,1,39568002.0
2311,3000000,12.416635000000001,100.0,3,4000000,0,1,0.0
2312,35000000,13.492845,108.0,1,113374103,1,1,41999198.0
2313,55000000,6.709803,134.0,2,141047179,0,1,24828839.0
2314,4000000,7.9599649999999995,103.0,1,4100000,1,1,0.0
2315,0,8.260823,94.0,2,11576431,0,0,0.0
2316,0,3.6597449999999996,102.0,2,6347072,1,1,0.0
2317,500000,0.493342,157.0,1,500000,0,1,0.0
2318,60000000,7.493614999999999,105.0,1,73648228,0,1,52347239.0
2319,0,5.952392,88.0,1,28061343,1,1,0.0
2320,0,0.021580000000000002,105.0,1,1334173,1,0,0.0
2321,0,8.685761,108.0,1,34585416,0,1,0.0
2322,15000000,5.951492,90.0,2,19158074,0,1,52180507.0
2323,17000000,2.972529,154.0,1,10000000,0,1,0.0
2324,40000000,14.767317000000002,134.0,1,320170008,1,1,370334030.0
2325,0,3.8982360000000003,81.0,2,580527,0,1,96308728.0
2326,0,3.967229,105.0,1,104507,0,1,0.0
2327,0,3.7826150000000003,106.0,1,3956913,1,0,0.0
2328,4300000,3.6995519999999997,149.0,1,3376375,0,0,0.0
2329,120000000,18.911960999999998,130.0,1,325756637,0,1,165959322.0
2330,6400000,9.57874,107.0,1,40084041,0,1,26863342.0
2331,50000000,5.852263,110.0,2,26199517,0,1,85359573.0
2332,27000000,11.15092,110.0,1,56308881,0,1,20276671.0
2333,3000000,4.947043,95.0,1,14418922,0,1,0.0
2334,50000000,8.176147,98.0,1,106303988,0,1,69949540.0
2335,68000000,34.047399,124.0,1,698491347,1,1,353051414.0
2336,0,2.5555849999999998,112.0,1,694497,0,1,0.0
2337,16000000,15.133316,91.0,1,32155047,1,1,0.0
2338,4500000,4.31583,116.0,1,10400000,0,1,13490116.0
2339,7500000,11.791591,96.0,1,231411584,0,1,55124636.0
2340,35000000,13.349518,106.0,1,36779296,0,1,0.0
2341,1821052,11.046411,111.0,3,1300000,0,1,6570744.0
2342,0,5.713973999999999,93.0,1,523511,0,1,0.0
2343,37000000,6.695228999999999,113.0,1,95404397,1,1,33959674.0
2344,15000000,7.665431,89.0,1,1914166,0,1,0.0
2345,58000000,0.393865,119.0,1,44000000,0,1,208731009.0
2346,50000000,19.638605,106.0,1,549368315,1,1,286669776.0
2347,14000000,2.308846,104.0,1,6856989,0,1,0.0
2348,0,8.452485000000001,112.0,1,587615,0,1,19824199.0
2349,0,9.449103,97.0,1,3295624,0,1,28964262.0
2350,100000000,11.913405000000001,102.0,1,268426634,0,1,236851194.0
2351,25000000,11.556484,129.0,4,82466670,0,1,23805561.0
2352,1900000,0.653271,102.0,1,240093,0,0,60325869.0
2353,18000000,12.682927000000001,112.0,1,6212282,0,1,0.0
2354,0,4.778045,93.0,1,106498,0,0,0.0
2355,22000000,11.654349,181.0,1,424208848,0,1,171221307.0
2356,19000000,8.132811,97.0,1,6928068,0,1,0.0
2357,37000000,8.451297,105.0,2,26250020,0,1,84162872.0
2358,18000000,7.471655,103.0,1,41382841,0,1,41989560.0
2359,25000000,6.497591000000001,115.0,1,14048372,1,1,55712696.0
2360,85000000,10.175502999999999,108.0,2,78382433,0,1,85065251.0
2361,2500000,3.0844259999999997,110.0,1,15014674,1,1,0.0
2362,28000000,7.058599000000001,98.0,1,14010832,0,1,15323458.0
2363,175000000,12.319595,93.0,1,331926147,0,1,269466852.0
2364,500000,8.398158,93.0,1,150277,0,1,0.0
2365,132000000,22.201607,92.0,1,373552094,1,1,484512401.0
2366,30000000,8.205447999999999,90.0,1,212385533,1,1,103152865.0
2367,0,3.4442660000000003,117.0,1,19131000,0,1,35027975.0
2368,24000000,6.253083999999999,93.0,1,68729358,0,1,0.0
2369,70000000,9.353499000000001,115.0,1,56702901,0,0,0.0
2370,6400000,7.950488000000001,144.0,1,18800000,0,0,0.0
2371,30000000,9.591425,133.0,1,51148651,0,1,39001483.0
2372,43000000,13.802674,97.0,2,56681566,0,1,82752763.0
2373,0,6.114898,105.0,1,48911,0,1,0.0
2374,0,3.6066879999999997,113.0,2,30399676,1,0,163387458.0
2375,125000000,14.924487,139.0,1,362637473,0,1,88976946.0
2376,120000000,7.134167999999999,135.0,1,93945766,0,1,0.0
2377,1202007,6.360746,103.0,1,2948386,0,1,0.0
2378,23600000,11.063029,88.0,1,102391382,0,1,203880225.0
2379,22000000,28.176992,91.0,1,40120144,1,1,58218262.0
2380,135000,0.5888720000000001,94.0,1,10474,0,1,0.0
2381,1200000,1.4724629999999999,114.0,2,2861020,0,1,0.0
2382,500000,5.85469,88.0,1,8679814,0,1,19221182.0
2383,0,0.31754,94.0,1,99303,0,1,0.0
2384,2500000,6.357321,128.0,3,3200000,0,0,0.0
2385,0,11.19785,105.0,1,605562,0,1,55712696.0
2386,35000000,12.201953999999999,127.0,3,41954997,0,1,110532166.0
2387,3500000,0.8842409999999999,0.0,1,2294357,1,0,0.0
2388,30000000,12.199047,133.0,2,160638883,0,1,99498552.0
2389,25000000,5.282976000000001,107.0,1,19829957,0,1,44872271.0
2390,0,3.724207,94.0,1,8887603,0,1,56503769.0
2391,3500000,14.56965,91.0,1,28215918,1,1,173166405.0
2392,0,11.457485,95.0,1,49364621,1,1,57136208.0
2393,0,5.072902,98.0,1,3960327,0,1,0.0
2394,0,1.218959,101.0,1,8910819,1,1,0.0
2395,12500000,6.82647,101.0,1,75993061,0,1,47435641.0
2396,2000000,7.659357000000001,120.0,3,5967038,0,1,110501680.0
2397,4317946,12.452985,106.0,9,14624826,0,0,0.0
2398,8000000,6.712894,98.0,1,3453043,0,1,34554597.0
2399,1800000,0.474578,93.0,1,532269,0,0,0.0
2400,0,10.854598,140.0,2,25966555,0,1,8359568.0
2401,25000000,13.018491000000001,89.0,1,50671850,1,1,59587785.0
2402,18000000,7.536295,108.0,1,12000000,0,1,43201730.0
2403,55000000,17.618057,132.0,1,192330738,0,1,65511202.0
2404,6600000,8.151346,124.0,3,1851517,0,1,0.0
2405,32745300,17.958512,117.0,1,12173470,0,1,21074728.0
2406,97250400,9.671944,116.0,2,132900000,1,0,0.0
2407,950000,0.8209110000000001,76.0,3,1500000,0,1,0.0
2408,23000000,5.810716,134.0,1,90614445,1,1,27496315.0
2409,31000000,5.443097,122.0,1,74134790,0,1,293016811.0
2410,3600000,13.520764000000002,84.0,1,5923044,1,1,220555937.0
2411,6000000,3.5544910000000005,96.0,1,3661757,0,1,80149585.0
2412,0,1.824275,99.0,1,396003,1,0,0.0
2413,47000000,10.642824000000001,99.0,1,30002758,0,1,67428779.0
2414,10000000,6.435926,91.0,1,33697647,0,1,41989560.0
2415,4000000,6.430591000000001,164.0,2,44349000,0,1,15434345.0
2416,6000000,3.189566,131.0,1,7500000,0,1,0.0
2417,25000000,3.240624,128.0,2,3052000,0,1,0.0
2418,70000000,13.842332999999998,110.0,2,86658558,0,1,131661137.0
2419,15000000,6.2594330000000005,133.0,5,11300653,0,1,15931790.0
2420,250000000,23.253089000000003,169.0,1,1021103568,1,1,466790130.0
2421,8000000,0.860734,124.0,2,2019009,0,0,0.0
2422,75000000,6.3539959999999995,89.0,1,54249294,0,1,29463080.0
2423,80000000,10.364794,140.0,1,214104620,0,1,80149585.0
2424,0,5.47591,123.0,1,14200000,0,1,85359573.0
2425,21500000,31.314013,98.0,2,4811525,0,1,0.0
2426,6900000,4.0315,162.0,2,15000000,0,0,0.0
2427,0,5.256959999999999,98.0,1,188126,0,1,38213208.0
2428,103000,5.194433,104.0,1,3623330,0,0,0.0
2429,35000000,11.418802000000001,134.0,1,88058786,0,1,77919232.0
2430,3500000,5.899155,106.0,1,34705850,0,1,0.0
2431,0,2.793619,96.0,1,12706478,0,1,0.0
2432,50000000,14.327717000000002,98.0,1,42792561,0,1,113025703.0
2433,45000000,14.547939000000001,133.0,3,50548152,0,1,131661137.0
2434,18000000,6.197298,105.0,2,87000000,1,1,66897929.0
2435,150000000,11.379355,101.0,1,585349010,0,1,372257531.0
2436,0,10.226181,124.0,2,39768000,1,1,0.0
2437,0,7.1039509999999995,105.0,1,1524966,0,1,0.0
2438,0,7.92736,139.0,1,31911598,0,1,60559282.0
2439,30000000,6.418936,106.0,2,23619609,0,1,0.0
2440,80000000,11.054250999999999,88.0,1,250200000,0,1,127575736.0
2441,13000000,1.386549,89.0,1,3721911,0,1,0.0
2442,0,4.72304,106.0,1,152961,0,0,0.0
2443,0,0.884526,96.0,1,3020784,0,1,0.0
2444,0,1e-06,87.0,1,148426,0,1,0.0
2445,4500000,12.449574,108.0,1,7011317,0,1,186534130.0
2446,30000000,18.502876999999998,79.0,1,48428063,0,1,0.0
2447,4200000,7.42908,132.0,1,38862717,1,0,79155406.0
2448,0,1.685918,97.0,1,12065892,0,1,31133379.0
2449,25000000,6.7539690000000006,95.0,1,17000000,0,1,34116536.0
2450,200000000,14.477676999999998,97.0,1,1028570889,1,1,694096776.0
2451,7400000,2.37252,193.0,2,17000000,0,0,0.0
2452,35000000,7.219935,96.0,1,18317151,0,1,309377845.0
2453,25000000,13.06943,136.0,1,21567853,0,1,19510224.0
2454,6000000,5.598338,99.0,1,2899975,0,1,53695711.0
2455,11000000,1.812728,128.0,1,41000000,0,0,0.0
2456,0,5.577636,118.0,1,14056528,1,1,0.0
2457,12000000,11.516964999999999,102.0,1,7242035,0,1,0.0
2458,165000000,14.275360000000001,100.0,1,305875730,0,1,198042618.0
2459,0,5.7396,88.0,2,126150,0,1,0.0
2460,37000000,4.209701,127.0,2,278300000,0,0,125274560.0
2461,1200000,6.4861260000000005,96.0,1,8690429,1,0,17022584.0
2462,2200000,6.632663000000001,118.0,1,3251794,0,1,8222518.0
2463,250000,4.2976540000000005,62.0,1,1000000,0,1,0.0
2464,1500000,2.627643,90.0,2,187716,0,1,0.0
2465,1500000,7.248676,80.0,1,2200000,0,1,5733520.0
2466,20000000,9.704289,89.0,3,67192859,1,1,0.0
2467,2000000,6.6407039999999995,95.0,1,45431,0,1,0.0
2468,15000000,13.310556,108.0,1,32556119,0,1,41999198.0
2469,0,7.538821,88.0,1,9109322,0,1,21647528.0
2470,3000000,8.480501,107.0,2,47000000,1,1,0.0
2471,0,5.24456,83.0,1,1406224,0,1,0.0
2472,0,6.8728880000000006,102.0,2,12368234,1,1,16149636.0
2473,30000000,5.025475,125.0,1,41480851,0,1,0.0
2474,1350000,4.60786,105.0,1,3897569,0,1,178372554.0
2475,35000000,6.71898,105.0,4,68915888,0,1,51407811.0
2476,0,2.203671,73.0,1,44695,0,1,0.0
2477,35000000,8.355977000000001,112.0,4,40263020,0,1,43452753.0
2478,0,5.571253,86.0,1,157768,0,1,0.0
2479,25000000,3.372523,93.0,2,2438031,1,1,16149636.0
2480,0,3.485214,112.0,2,66559,0,0,0.0
2481,12000000,6.498789,102.0,1,75781642,1,1,93784346.0
2482,850000,1.094395,109.0,1,840000,0,1,15931790.0
2483,13000000,8.736869,106.0,1,16757163,0,1,0.0
2484,0,1.196669,90.0,2,7241180,0,1,20050298.0
2485,90000000,12.978750999999999,132.0,1,250649836,0,1,131823300.0
2486,0,8.569586,98.0,1,23598,0,0,0.0
2487,0,7.137117,137.0,1,106269971,0,1,38924325.0
2488,0,3.581434,89.0,1,538000,0,1,0.0
2489,70000000,15.57784,109.0,1,162000000,1,1,60981729.0
2490,20000000,2.3213939999999997,91.0,1,14166853,0,1,14409091.0
2491,0,2.7745889999999997,99.0,1,221295,0,1,0.0
2492,80000000,7.634017,103.0,1,176885658,1,1,54157630.0
2493,5000000,2.06528,84.0,2,25900,0,1,0.0
2494,13500000,5.387711,124.0,1,7060876,0,1,21782967.0
2495,475000,9.00314,110.0,1,3919254,0,1,303216287.0
2496,5000,3.4478940000000002,139.0,2,11083449,0,0,0.0
2497,0,16.759454,107.0,1,84431625,0,1,62098158.0
2498,30000000,14.443598999999999,113.0,4,130786397,0,1,113710409.0
2499,28000000,4.512767,119.0,1,8888143,0,1,138361477.0
2500,49000000,9.769047,87.0,1,72700000,0,1,88508876.0
2501,0,5.94179,79.0,2,11798616,0,1,26863342.0
2502,14000000,6.573364,88.0,1,57915972,0,1,36169153.0
2503,30000000,13.194168,127.0,2,611899420,0,1,163739345.0
2504,13000000,12.989056,108.0,3,327803731,0,1,88976946.0
2505,8500000,10.222142999999999,92.0,3,19985196,0,1,79591499.0
2506,25000000,4.257516000000001,93.0,1,100000000,0,1,0.0
2507,15000000,5.984133,101.0,1,28733290,0,1,45422169.0
2508,0,5.330725,87.0,1,37641,0,0,0.0
2509,5000000,36.894806,104.0,1,252434250,0,1,169463108.0
2510,0,3.534068,97.0,1,52761,0,0,0.0
2511,60000000,11.953553,105.0,2,55987321,0,1,42697082.0
2512,1000000,10.07817,82.0,1,62882090,0,1,0.0
2513,852510,9.990406,113.0,1,1185783,0,0,0.0
2514,700000,7.948581,103.0,1,17986781,0,1,0.0
2515,102000000,13.494245999999999,172.0,1,130482868,0,1,36028473.0
2516,80000000,8.534175999999999,106.0,1,33463969,0,1,0.0
2517,13000000,8.502529,94.0,1,37664855,1,1,0.0
2518,0,0.703225,103.0,2,3554460,1,1,0.0
2519,10000000,1.9429450000000001,98.0,1,22424195,0,1,0.0
2520,26000000,13.795875,100.0,1,67918658,0,1,44889276.0
2521,50000000,10.901496,112.0,1,188441614,1,1,206509783.0
2522,70000000,7.5130669999999995,111.0,1,67112664,0,1,130325538.0
2523,0,7.355355,102.0,1,25434291,0,1,0.0
2524,0,1.7841330000000002,97.0,1,6166819,0,1,0.0
2525,75000000,6.540621,100.0,1,98159963,0,1,99053369.0
2526,37000000,7.558125,96.0,1,100076342,1,1,101857425.0
2527,105000000,14.412644,129.0,1,121214377,1,1,81871088.0
2528,0,0.504,0.0,1,76000000,0,1,0.0
2529,0,1.4892940000000001,99.0,1,7778177,0,1,0.0
2530,145000000,14.258429999999999,133.0,5,694713380,1,1,572245135.0
2531,65000000,12.366641,103.0,1,156974557,0,1,0.0
2532,1455000,6.229674,113.0,3,2620000,0,1,0.0
2533,7000000,9.218164,97.0,1,8900000,1,1,0.0
2534,0,3.918878,124.0,2,6800000,0,1,16149636.0
2535,2000000,9.241748,125.0,2,11000000,0,1,0.0
2536,6500000,6.476534,108.0,1,54215416,0,1,0.0
2537,0,6.411782,82.0,3,60726164,1,0,0.0
2538,0,3.4662040000000003,104.0,2,378667,0,1,0.0
2539,42000000,10.027434,113.0,4,180274123,0,1,400897334.0
2540,13000000,3.9606220000000003,94.0,2,27500000,0,1,16214501.0
2541,0,2.995682,102.0,2,25147055,0,1,13622461.0
2542,10000000,6.830599,108.0,1,25754284,0,1,0.0
2543,4000000,7.914795,132.0,1,30471420,1,1,0.0
2544,20000000,7.359522,97.0,1,100525432,0,1,49021194.0
2545,500000,0.071908,157.0,1,500000,0,1,0.0
2546,38000000,17.02038,94.0,1,107597242,1,1,69949540.0
2547,40000000,10.479723,122.0,1,55707411,0,1,72430312.0
2548,0,7.427491000000001,93.0,1,71624879,0,1,70022251.0
2549,32000000,11.204539,139.0,1,54674226,0,1,19824199.0
2550,41300000,12.061521,98.0,3,106371651,1,1,34554597.0
2551,4900000,11.494907000000001,81.0,1,148868835,0,1,136309318.0
2552,55000000,13.280069000000001,81.0,1,346079773,1,1,0.0
2553,0,4.186599,89.0,1,22270,0,1,0.0
2554,0,3.998475,113.0,2,14202899,0,1,30328911.0
2555,30000000,7.694502000000001,135.0,1,30536013,0,1,19824199.0
2556,0,5.001997,149.0,3,300653,0,0,0.0
2557,12250000,6.561373,103.0,2,2295423,0,1,0.0
2558,5000000,11.298195,139.0,2,1862805,0,1,21835526.0
2559,0,3.478962,83.0,3,5300000,0,1,0.0
2560,0,11.063822,174.0,4,19516000,0,0,0.0
2561,0,2.7832049999999997,117.0,2,1081957,0,1,33529267.0
2562,25000000,13.121626000000001,140.0,1,23057115,0,1,0.0
2563,463455,0.44552600000000003,84.0,1,966878,0,1,0.0
2564,5000000,3.595599,95.0,1,1702394,1,1,0.0
2565,3000000,3.044499,115.0,3,4000000,0,1,6570744.0
2566,11500000,8.365761000000001,103.0,1,57469467,1,1,0.0
2567,0,10.480229,122.0,1,4300000,0,1,80149585.0
2568,8000000,6.8234449999999995,100.0,1,17092453,1,1,0.0
2569,2000000,8.066663,104.0,1,390659,0,0,84737843.0
2570,4500000,8.434884,150.0,4,2627209,1,0,0.0
2571,85000000,11.218378,113.0,1,71485043,0,1,0.0
2572,32000000,7.000421,107.0,1,69055695,0,1,29675691.0
2573,22000000,9.418339999999999,95.0,2,13555988,0,1,0.0
2574,25000000,10.175138,113.0,3,40903593,0,1,72447422.0
2575,500000,5.3291949999999995,122.0,1,33456317,0,1,32148711.0
2576,0,6.769866,97.0,1,76657000,1,1,0.0
2577,10,5.192042,99.0,1,10000000,0,1,0.0
2578,5000000,8.679349,104.0,1,27400000,0,1,0.0
2579,2000000,2.921405,104.0,1,11000000,0,1,0.0
2580,5000000,3.138159,123.0,3,2387127,0,0,0.0
2581,0,2.876656,84.0,1,192816,1,1,0.0
2582,35000000,8.437586999999999,105.0,2,27409889,0,1,0.0
2583,10000000,1.701134,112.0,1,6892098,0,1,0.0
2584,30000000,5.364459,108.0,1,34742066,0,1,0.0
2585,10000000,6.396767,98.0,1,10571408,0,1,0.0
2586,8000000,0.863547,93.0,1,16093651,0,1,0.0
2587,38000000,6.100498,93.0,2,5410749,0,1,0.0
2588,100000000,5.502098,116.0,1,97838349,0,1,89100010.0
2589,12000000,2.828884,86.0,1,17292381,0,1,97215241.0
2590,0,7.1601490000000005,124.0,1,6834525,0,1,0.0
2591,60000000,9.488116999999999,92.0,2,165333180,1,1,105718091.0
2592,0,1.6971180000000001,77.0,1,3100000,0,1,0.0
2593,17000000,1.542355,147.0,3,51000000,0,0,0.0
2594,16000000,9.356587,100.0,1,18564088,0,1,0.0
2595,50000000,8.997507,127.0,1,57059003,1,1,13490116.0
2596,3000000,3.8912430000000002,94.0,1,216166,0,1,0.0
2597,43000000,8.889064,84.0,1,68696770,0,1,45097717.0
2598,0,1.1608319999999999,98.0,1,49601,0,1,0.0
2599,12000000,5.409557,111.0,1,110996879,0,1,34296114.0
2600,0,10.199449000000001,104.0,1,1473809,0,1,0.0
2601,100000000,11.51021,125.0,1,94061311,0,1,79155406.0
2602,8045760,10.357224,95.0,1,35150960,1,1,19998000.0
2603,10500000,0.377787,99.0,1,123509,0,1,0.0
2604,500000,12.428269,90.0,1,603943,0,1,0.0
2605,32000000,3.406836,75.0,2,3566637,0,1,120815750.0
2606,15000000,13.634766,110.0,1,32721635,0,1,0.0
2607,0,5.682405999999999,96.0,1,102471,0,1,0.0
2608,45000000,5.037224,134.0,1,38058335,0,1,0.0
2609,500000,15.014569,95.0,2,171760,0,1,0.0
2610,0,1.269717,117.0,1,646714,0,0,0.0
2611,125000000,13.392824,97.0,1,498814908,0,1,411575576.0
2612,7000000,7.436758,121.0,2,116700000,0,1,0.0
2613,19000000,12.446738,88.0,1,278019771,1,1,112303681.0
2614,5000000,0.399156,90.0,1,485772,0,1,25601323.0
2615,40000000,4.182641,124.0,2,48093211,0,1,57923359.0
2616,40000000,10.24382,104.0,1,97552050,0,1,45652998.0
2617,18000000,3.6020309999999998,77.0,1,11657385,0,1,0.0
2618,0,8.075503999999999,83.0,1,16775,0,1,0.0
2619,245000000,24.926576999999998,148.0,5,880674609,1,1,343159573.0
2620,120000000,10.901602,95.0,3,186053725,1,1,316735288.0
2621,92000000,22.220214000000002,115.0,2,631442092,1,1,572245135.0
2622,90000000,13.809622000000001,132.0,1,162360636,0,1,65511202.0
2623,3800000,9.239882000000001,121.0,1,2725258,0,0,4766310.0
2624,20000000,8.636632,99.0,1,100914445,0,0,169642387.0
2625,50000000,10.738888000000001,105.0,1,55495563,0,1,23587396.0
2626,22000000,11.698089,108.0,1,35424826,0,1,67428779.0
2627,0,3.5538870000000005,91.0,2,637769,0,1,0.0
2628,40000000,12.725342999999999,96.0,1,49627779,0,1,11035255.0
2629,0,6.493744,178.0,1,2003822,0,0,0.0
2630,63000000,11.624866,102.0,2,189015611,1,1,0.0
2631,0,15.5975,89.0,1,1803009,0,1,116484707.0
2632,3000000,10.616859,120.0,1,14980005,1,0,0.0
2633,0,19.256859,103.0,3,29355203,0,1,253062514.0
2634,3000000,15.170192000000002,100.0,1,3221568,0,1,14779629.0
2635,12000000,8.783453999999999,121.0,3,22921898,0,1,0.0
2636,0,7.789039999999999,110.0,2,20381995,0,0,0.0
2637,40000000,4.985157,128.0,2,24332324,0,1,57923359.0
2638,25000000,14.686487,114.0,1,41597830,0,1,42675507.0
2639,0,7.5634440000000005,90.0,3,319285,0,1,0.0
2640,784170,0.5784560000000001,80.0,1,834332,0,1,0.0
2641,12000000,2.977779,115.0,2,13380561,0,0,0.0
2642,1089360,0.663231,115.0,1,48298,0,0,0.0
2643,50000000,3.9984940000000004,113.0,2,22540359,0,1,69916016.0
2644,40000000,4.2609449999999995,104.0,2,27053815,0,1,32518476.0
2645,1556288,0.195677,128.0,2,1268395,0,1,0.0
2646,0,14.177005,124.0,1,11990401,0,0,0.0
2647,25000000,8.9256,121.0,2,152500343,0,1,0.0
2648,20000000,16.626655,90.0,1,136150434,1,1,35280061.0
2649,225000,0.466236,86.0,1,111300,0,1,0.0
2650,10000000,13.751992000000001,98.0,1,42333295,0,1,0.0
2651,280000000,37.37942,141.0,1,1405403694,1,1,738766370.0
2652,0,5.526865,90.0,1,18564613,0,1,56888439.0
2653,50000000,17.608346,137.0,1,3324330,0,1,54652781.0
2654,70000000,9.019114,116.0,3,116672912,0,1,99498552.0
2655,15000000,15.899134,95.0,1,6700000,0,1,26863342.0
2656,0,8.359985,96.0,1,539896,0,1,14059179.0
2657,20000000,14.810519000000001,107.0,4,7563728,0,1,30936169.0
2658,45000000,8.079541,100.0,1,17300889,0,1,26948693.0
2659,82000000,7.349842999999999,113.0,1,190320568,0,1,111138493.0
2660,25000000,5.9188160000000005,94.0,1,56422687,0,1,75473684.0
2661,35000000,5.23158,106.0,1,64350171,0,1,32518476.0
2662,7300,0.137676,87.0,1,13674,0,1,33572894.0
2663,48000000,7.349811999999999,123.0,1,77745568,0,1,67428779.0
2664,36000000,8.867562,116.0,2,102244770,0,1,50004150.0
2665,11000000,8.800455,140.0,1,34967437,0,1,13102194.0
2666,17000,7.759376,106.0,1,101236,0,1,0.0
2667,80000000,14.39853,118.0,1,157107755,0,1,54175357.0
2668,0,2.520484,88.0,2,1337274,0,1,0.0
2669,0,10.896238,108.0,1,56574,0,1,0.0
2670,40000000,7.196688000000001,96.0,1,145896422,0,1,85321530.0
2671,4000000,3.8568269999999996,84.0,4,4630045,0,1,0.0
2672,115000000,7.455875,134.0,3,77628265,0,1,94863182.0
2673,68000000,42.061481,115.0,1,217022588,1,1,286669776.0
2674,8500000,8.592449,100.0,1,43528634,0,1,0.0
2675,10000000,1.551648,125.0,1,4069090,0,1,0.0
2676,14734000,2.156145,139.0,1,6775121,0,0,0.0
2677,4000000,5.317544,124.0,1,8200000,0,1,13490116.0
2678,0,6.941735,105.0,1,719968,0,1,0.0
2679,70000000,9.819864,133.0,1,134748021,1,1,65466251.0
2680,0,10.113628,113.0,1,91354215,0,1,53402834.0
2681,0,0.781841,90.0,1,31815,0,1,0.0
2682,100000000,29.741452000000002,161.0,1,876688482,1,1,255028630.0
2683,0,3.148745,90.0,1,33082548,0,1,0.0
2684,220000,9.972591,81.0,1,2040920,1,0,66034866.0
2685,8000000,11.521011,79.0,2,2275557,0,1,0.0
2686,35000000,8.061423,100.0,1,86369815,0,1,217018127.0
2687,5300000,3.003526,168.0,3,22175908,0,0,0.0
2688,6000000,12.724644999999999,103.0,1,70136369,0,1,40283848.0
2689,35000000,8.910461999999999,89.0,1,9771658,1,1,0.0
2690,11500000,8.719145,108.0,1,186702,0,1,0.0
2691,2200000,6.313465,121.0,2,282358,0,0,0.0
2692,11930000,7.956860000000001,118.0,1,18340000,0,1,0.0
2693,0,2.262915,104.0,2,1547397,0,1,0.0
2694,25000000,9.218002,130.0,1,86175291,0,1,402729257.0
2695,150000,9.203416,78.0,2,2891288,0,1,54557697.0
2696,0,5.024661,87.0,1,6575282,0,1,0.0
2697,0,13.58903,72.0,1,9317021,0,1,56849932.0
2698,0,5.976385,90.0,2,3091922,0,1,0.0
2699,500000,0.45621000000000006,157.0,1,500000,0,1,0.0
2700,1250000,8.710824,87.0,1,21722776,1,1,26207026.0
2701,20000000,7.423812,120.0,1,41637263,0,1,0.0
2702,0,4.435032,112.0,1,852336,0,1,0.0
2703,0,5.831622,114.0,1,46264384,0,1,56865600.0
2704,18000000,10.151366000000001,103.0,1,100000000,1,1,9433871.0
2705,1500000,4.877872,91.0,1,7412216,0,1,0.0
2706,0,3.576604,90.0,1,10224116,1,1,0.0
